Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-08-25,Punjab,44577,29145,1178,0,941939.0
2020-08-25,Puducherry,11426,7273,172,0,67301.0
2020-08-25,Rajasthan,73325,58126,980,0,2166744.0
2020-08-25,Sikkim,1475,1054,3,0,38296.0
2020-08-25,Telangana,108670,84163,770,0,1021054.0
2020-08-25,Tamil Nadu,391303,332454,6721,0,4346861.0
2020-08-25,Tripura,9210,6414,79,19,247299.0
2020-08-25,India,3231754,2467252,59612,568,37651512.0
2020-08-25,Uttar Pradesh,197388,144754,3059,0,4796488.0
2020-08-25,Uttarakhand,16014,11201,213,55,325384.0
2020-08-25,West Bengal,144801,114543,2909,0,1634102.0
2020-08-26,Andaman and Nicobar Islands,2985,2309,41,0,31646.0
2020-08-26,Andhra Pradesh,382469,286720,3541,0,3418690.0
2020-08-26,Arunachal Pradesh,3555,2563,5,0,152852.0
2020-08-26,Assam,96772,76963,274,3,2071441.0
2020-08-26,Bihar,126990,106765,653,1,2672687.0
2020-08-26,Chandigarh,3376,1800,41,2,27076.0
2020-08-26,Chhattisgarh,24550,14145,231,0,519678.0
2020-08-26,Delhi,165764,148897,4347,0,1482661.0
2020-08-26,Dadra and Nagar Haveli and Daman and Diu,2220,1857,2,24,52160.0
2020-08-26,Goa,15027,11511,165,0,187140.0
2020-08-26,Gujarat,90139,72408,2945,0,1969724.0
2020-08-26,Himachal Pradesh,5321,3810,31,53,203825.0
2020-08-26,Haryana,58005,47613,634,0,1025524.0
2020-08-26,Jharkhand,33311,22486,362,0,643590.0
2020-08-26,Jammu and Kashmir,34480,26193,657,0,902677.0
2020-08-26,Karnataka,300406,211688,5091,19,2580621.0
2020-08-26,Kerala,64355,41690,258,63,1525792.0
2020-08-26,Ladakh,2451,1580,25,0,28719.0
2020-08-26,Maharashtra,718711,522427,23089,322,3798306.0
2020-08-26,Meghalaya,2050,874,8,0,79126.0
2020-08-26,Manipur,5585,3829,25,0,140610.0
2020-08-26,Madhya Pradesh,56864,43246,1282,0,1248021.0
2020-08-26,Mizoram,967,473,0,0,36240.0
2020-08-26,Nagaland,3778,2611,8,10,58053.0
2020-08-26,Odisha,87602,62813,494,0,1485167.0
2020-08-26,Punjab,46090,30231,1219,0,964051.0
2020-08-26,Puducherry,11930,7486,180,0,68888.0
2020-08-26,Rajasthan,74670,59579,992,0,2196353.0
2020-08-26,Sikkim,1486,1076,3,0,38951.0
2020-08-26,Telangana,111688,85223,780,0,1082094.0
2020-08-26,Tamil Nadu,397261,338060,6839,0,4422361.0
2020-08-26,Tripura,9539,6574,83,19,251657.0
2020-08-26,India,3307749,2523443,60629,573,38576510.0
2020-08-26,Uttar Pradesh,203028,148562,3141,0,4941679.0
2020-08-26,Uttarakhand,16549,11524,219,57,334979.0
2020-08-26,West Bengal,147775,117857,2964,0,1674133.0
2020-08-27,Andaman and Nicobar Islands,3018,2374,42,0,31646.0
2020-08-27,Andhra Pradesh,393090,295248,3633,0,3479990.0
2020-08-27,Arunachal Pradesh,3633,2621,5,0,155750.0
2020-08-27,Assam,98808,79308,278,3,2106836.0
2020-08-27,Bihar,128850,109696,662,1,2777160.0
2020-08-27,Chandigarh,3564,1977,43,0,27567.0
2020-08-27,Chhattisgarh,25988,14607,245,0,533691.0
2020-08-27,Delhi,167604,150027,4369,0,1503722.0
2020-08-27,Dadra and Nagar Haveli and Daman and Diu,2262,1913,2,25,52160.0
2020-08-27,Goa,15483,11867,171,0,189667.0
2020-08-27,Gujarat,91329,73601,2962,0,2045951.0
2020-08-27,Himachal Pradesh,5501,4008,32,44,206308.0
2020-08-27,Haryana,59298,48690,646,0,1051189.0
2020-08-27,Jharkhand,34676,23119,377,0,673245.0
2020-08-27,Jammu and Kashmir,35135,26721,671,0,915226.0
2020-08-27,Karnataka,309792,219554,5232,19,2648808.0
2020-08-27,Kerala,66761,43757,268,63,1564783.0
2020-08-27,Ladakh,2492,1640,27,0,29614.0
2020-08-27,Maharashtra,733568,531563,23444,327,3868755.0
2020-08-27,Meghalaya,2129,899,8,0,81012.0
2020-08-27,Manipur,5725,3957,25,0,142813.0
2020-08-27,Madhya Pradesh,58181,44453,1306,0,1271846.0
2020-08-27,Mizoram,974,500,0,0,37452.0
2020-08-27,Nagaland,3784,2735,8,10,58431.0
2020-08-27,Odisha,90986,65323,501,0,1553257.0
2020-08-27,Punjab,47836,30972,1256,0,988119.0
2020-08-27,Puducherry,12434,7761,190,0,70226.0
2020-08-27,Rajasthan,76015,60585,1005,0,2228662.0
2020-08-27,Sikkim,1542,1151,3,0,38951.0
2020-08-27,Telangana,114483,86095,788,0,1142480.0
2020-08-27,Tamil Nadu,403242,343930,6948,0,4498706.0
2020-08-27,Tripura,9924,6697,85,19,255877.0
2020-08-27,India,3384575,2583063,61694,570,39477848.0
2020-08-27,Uttar Pradesh,208419,152893,3217,0,5080205.0
2020-08-27,Uttarakhand,17277,11775,228,59,348897.0
2020-08-27,West Bengal,150772,121046,3017,0,1716607.0
2020-08-28,Andaman and Nicobar Islands,3018,2374,42,0,31646.0
2020-08-28,Andhra Pradesh,393090,295248,3633,0,3479990.0
2020-08-28,Arunachal Pradesh,3633,2621,5,0,155750.0
2020-08-28,Assam,98808,79308,278,3,2106836.0
2020-08-28,Bihar,128850,109696,662,1,2777160.0
2020-08-28,Chandigarh,3564,1977,43,0,27567.0
2020-08-28,Chhattisgarh,25988,14607,245,0,533691.0
2020-08-28,Delhi,167604,150027,4369,0,1503722.0
2020-08-28,Dadra and Nagar Haveli and Daman and Diu,2262,1913,2,25,52160.0
2020-08-28,Goa,15483,11867,171,0,189667.0
2020-08-28,Gujarat,91329,73601,2962,0,2045951.0
2020-08-28,Himachal Pradesh,5501,4008,32,44,206308.0
2020-08-28,Haryana,59298,48690,646,0,1051189.0
2020-08-28,Jharkhand,34676,23119,377,0,673245.0
2020-08-28,Jammu and Kashmir,35135,26721,671,0,915226.0
2020-08-28,Karnataka,309792,219554,5232,19,2648808.0
2020-08-28,Kerala,66761,43757,268,63,1564783.0
2020-08-28,Ladakh,2492,1640,27,0,29614.0
2020-08-28,Maharashtra,733568,531563,23444,327,3868755.0
2020-08-28,Meghalaya,2129,899,8,0,81012.0
2020-08-28,Manipur,5725,3957,25,0,142813.0
2020-08-28,Madhya Pradesh,58181,44453,1306,0,1271846.0
2020-08-28,Mizoram,1003,500,0,0,37452.0
2020-08-28,Nagaland,3784,2735,8,10,58431.0
2020-08-28,Odisha,90986,65323,501,0,1553257.0
2020-08-28,Punjab,47836,30972,1256,0,988119.0
2020-08-28,Puducherry,12434,7761,190,0,70226.0
2020-08-28,Rajasthan,76015,60585,1005,0,2228662.0
2020-08-28,Sikkim,1542,1151,3,0,38951.0
2020-08-28,Telangana,117425,87675,799,0,1142480.0
2020-08-28,Tamil Nadu,403242,343930,6948,0,4498706.0
2020-08-28,Tripura,10433,6839,89,19,255877.0
2020-08-28,India,3388055,2584785,61709,570,39477848.0
2020-08-28,Uttar Pradesh,208419,152893,3217,0,5080205.0
2020-08-28,Uttarakhand,17277,11775,228,59,348897.0
2020-08-28,West Bengal,150772,121046,3017,0,1716607.0
